Date,Open,High,Low,Close,Adj Close,Volume
2009-07-20,12.140000,12.140000,12.140000,12.140000,9.516521,0
2009-07-21,12.180000,12.180000,12.180000,12.180000,9.547874,0
2009-07-22,12.140000,12.140000,12.140000,12.140000,9.516521,0
2009-07-23,12.090000,12.090000,12.090000,12.090000,9.477326,0
2009-07-24,12.100000,12.100000,12.100000,12.100000,9.485165,0
2009-07-27,12.070000,12.070000,12.070000,12.070000,9.461645,0
2009-07-28,12.060000,12.060000,12.060000,12.060000,9.453810,0
2009-07-29,12.060000,12.060000,12.060000,12.060000,9.453810,0
2009-07-30,12.130000,12.130000,12.130000,12.130000,9.508681,0
2009-07-31,12.160000,12.160000,12.160000,12.160000,9.532199,0
2009-08-03,12.110000,12.110000,12.110000,12.110000,9.493003,0
2009-08-04,12.090000,12.090000,12.090000,12.090000,9.477326,0
2009-08-05,12.080000,12.080000,12.080000,12.080000,9.469488,0
2009-08-06,12.060000,12.060000,12.060000,12.060000,9.453810,0
2009-08-07,12.080000,12.080000,12.080000,12.080000,9.469488,0
2009-08-10,12.130000,12.130000,12.130000,12.130000,9.508681,0
2009-08-11,12.160000,12.160000,12.160000,12.160000,9.532199,0
2009-08-12,12.120000,12.120000,12.120000,12.120000,9.500844,0
2009-08-13,12.170000,12.170000,12.170000,12.170000,9.540036,0
2009-08-14,12.120000,12.120000,12.120000,12.120000,9.500844,0
2009-08-17,12.200000,12.200000,12.200000,12.200000,9.563554,0
2009-08-18,12.220000,12.220000,12.220000,12.220000,9.579233,0
2009-08-19,12.290000,12.290000,12.290000,12.290000,9.634104,0
2009-08-20,12.370000,12.370000,12.370000,12.370000,9.696815,0
2009-08-21,12.290000,12.290000,12.290000,12.290000,9.634104,0
2009-08-24,12.340000,12.340000,12.340000,12.340000,9.673300,0
2009-08-25,12.320000,12.320000,12.320000,12.320000,9.657620,0
2009-08-26,12.340000,12.340000,12.340000,12.340000,9.673300,0
2009-08-27,12.310000,12.310000,12.310000,12.310000,9.649787,0
2009-08-28,12.300000,12.300000,12.300000,12.300000,9.641944,0
2009-08-31,12.290000,12.290000,12.290000,12.290000,9.634104,0
2009-09-01,12.310000,12.310000,12.310000,12.310000,9.649787,0
2009-09-02,12.330000,12.330000,12.330000,12.330000,9.665459,0
2009-09-03,12.350000,12.350000,12.350000,12.350000,9.681140,0
2009-09-04,12.350000,12.350000,12.350000,12.350000,9.681140,0
2009-09-08,12.380000,12.380000,12.380000,12.380000,9.704658,0
2009-09-09,12.400000,12.400000,12.400000,12.400000,9.720334,0
2009-09-10,12.430000,12.430000,12.430000,12.430000,9.743852,0
2009-09-11,12.460000,12.460000,12.460000,12.460000,9.767368,0
2009-09-14,12.440000,12.440000,12.440000,12.440000,9.751691,0
2009-09-15,12.440000,12.440000,12.440000,12.440000,9.751691,0
2009-09-16,12.460000,12.460000,12.460000,12.460000,9.767368,0
2009-09-17,12.470000,12.470000,12.470000,12.470000,9.775207,0
2009-09-18,12.420000,12.420000,12.420000,12.420000,9.736012,0
2009-09-21,12.410000,12.410000,12.410000,12.410000,9.728171,0
2009-09-22,12.440000,12.440000,12.440000,12.440000,9.751691,0
2009-09-23,12.470000,12.470000,12.470000,12.470000,9.775207,0
2009-09-24,12.450000,12.450000,12.450000,12.450000,9.759528,0
2009-09-25,12.480000,12.480000,12.480000,12.480000,9.783047,0
2009-09-28,12.500000,12.500000,12.500000,12.500000,9.798726,0
2009-09-29,12.490000,12.490000,12.490000,12.490000,9.790885,0
2009-09-30,12.520000,12.520000,12.520000,12.520000,9.814404,0
2009-10-01,12.580000,12.580000,12.580000,12.580000,9.861436,0
2009-10-02,12.550000,12.550000,12.550000,12.550000,9.837918,0
2009-10-05,12.550000,12.550000,12.550000,12.550000,9.837918,0
2009-10-06,12.540000,12.540000,12.540000,12.540000,9.830081,0
2009-10-07,12.600000,12.600000,12.600000,12.600000,9.877115,0
2009-10-08,12.580000,12.580000,12.580000,12.580000,9.861436,0
2009-10-09,12.520000,12.520000,12.520000,12.520000,9.814404,0
2009-10-12,12.550000,12.550000,12.550000,12.550000,9.837918,0
2009-10-13,12.630000,12.630000,12.630000,12.630000,9.900630,0
2009-10-14,12.580000,12.580000,12.580000,12.580000,9.861436,0
2009-10-15,12.580000,12.580000,12.580000,12.580000,9.861436,0
2009-10-16,12.630000,12.630000,12.630000,12.630000,9.900630,0
2009-10-19,12.720000,12.720000,12.720000,12.720000,9.971182,0
2009-10-20,12.710000,12.710000,12.710000,12.710000,9.963343,0
2009-10-21,12.670000,12.670000,12.670000,12.670000,9.931986,0
2009-10-22,12.600000,12.600000,12.600000,12.600000,9.877115,0
2009-10-23,12.570000,12.570000,12.570000,12.570000,9.853597,0
2009-10-26,12.530000,12.530000,12.530000,12.530000,9.822240,0
2009-10-27,12.630000,12.630000,12.630000,12.630000,9.900630,0
2009-10-28,12.640000,12.640000,12.640000,12.640000,9.908468,0
2009-10-29,12.630000,12.630000,12.630000,12.630000,9.900630,0
2009-10-30,12.700000,12.700000,12.700000,12.700000,9.955503,0
2009-11-02,12.710000,12.710000,12.710000,12.710000,9.963343,0
2009-11-03,12.680000,12.680000,12.680000,12.680000,9.939822,0
2009-11-04,12.710000,12.710000,12.710000,12.710000,9.963343,0
2009-11-05,12.740000,12.740000,12.740000,12.740000,9.986859,0
2009-11-06,12.770000,12.770000,12.770000,12.770000,10.010375,0
2009-11-09,12.830000,12.830000,12.830000,12.830000,10.057409,0
2009-11-10,12.800000,12.800000,12.800000,12.800000,10.033895,0
2009-11-11,12.810000,12.810000,12.810000,12.810000,10.041733,0
2009-11-12,12.800000,12.800000,12.800000,12.800000,10.033895,0
2009-11-13,12.810000,12.810000,12.810000,12.810000,10.041733,0
2009-11-16,12.910000,12.910000,12.910000,12.910000,10.120120,0
2009-11-17,12.930000,12.930000,12.930000,12.930000,10.135800,0
2009-11-18,12.930000,12.930000,12.930000,12.930000,10.135800,0
2009-11-19,12.930000,12.930000,12.930000,12.930000,10.135800,0
2009-11-20,12.930000,12.930000,12.930000,12.930000,10.135800,0
2009-11-23,12.950000,12.950000,12.950000,12.950000,10.151476,0
2009-11-24,12.960000,12.960000,12.960000,12.960000,10.159316,0
2009-11-25,13.010000,13.010000,13.010000,13.010000,10.198513,0
2009-11-27,13.030000,13.030000,13.030000,13.030000,10.214190,0
2009-11-30,13.050000,13.050000,13.050000,13.050000,10.229865,0
2009-12-01,13.030000,13.030000,13.030000,13.030000,10.214190,0
2009-12-02,13.010000,13.010000,13.010000,13.010000,10.198513,0
2009-12-03,12.970000,12.970000,12.970000,12.970000,10.167155,0
2009-12-04,12.850000,12.850000,12.850000,12.850000,10.073087,0
2009-12-07,12.880000,12.880000,12.880000,12.880000,10.096605,0
2009-12-08,12.870000,12.870000,12.870000,12.870000,10.088766,0
2009-12-09,12.820000,12.820000,12.820000,12.820000,10.049572,0
2009-12-10,12.770000,12.770000,12.770000,12.770000,10.010375,0
2009-12-11,12.770000,12.770000,12.770000,12.770000,10.010375,0
2009-12-14,12.820000,12.820000,12.820000,12.820000,10.049572,0
2009-12-15,12.820000,12.820000,12.820000,12.820000,10.049572,0
2009-12-16,12.840000,12.840000,12.840000,12.840000,10.065248,0
2009-12-17,12.900000,12.900000,12.900000,12.900000,10.112281,0
2009-12-18,12.870000,12.870000,12.870000,12.870000,10.088766,0
2009-12-21,12.800000,12.800000,12.800000,12.800000,10.033895,0
2009-12-22,12.770000,12.770000,12.770000,12.770000,10.010375,0
2009-12-23,12.540000,12.540000,12.540000,12.540000,9.993642,0
2009-12-24,12.500000,12.500000,12.500000,12.500000,9.961765,0
2009-12-28,12.500000,12.500000,12.500000,12.500000,9.961765,0
2009-12-29,12.540000,12.540000,12.540000,12.540000,9.993642,0
2009-12-30,12.570000,12.570000,12.570000,12.570000,10.017549,0
2009-12-31,12.550000,12.550000,12.550000,12.550000,10.001610,0
2010-01-04,12.560000,12.560000,12.560000,12.560000,10.009581,0
2010-01-05,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-01-06,12.590000,12.590000,12.590000,12.590000,10.033488,0
2010-01-07,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-01-08,12.630000,12.630000,12.630000,12.630000,10.065365,0
2010-01-11,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-01-12,12.680000,12.680000,12.680000,12.680000,10.105209,0
2010-01-13,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-01-14,12.650000,12.650000,12.650000,12.650000,10.081304,0
2010-01-15,12.680000,12.680000,12.680000,12.680000,10.105209,0
2010-01-19,12.670000,12.670000,12.670000,12.670000,10.097242,0
2010-01-20,12.700000,12.700000,12.700000,12.700000,10.121150,0
2010-01-21,12.720000,12.720000,12.720000,12.720000,10.137091,0
2010-01-22,12.700000,12.700000,12.700000,12.700000,10.121150,0
2010-01-25,12.690000,12.690000,12.690000,12.690000,10.113181,0
2010-01-26,12.710000,12.710000,12.710000,12.710000,10.129121,0
2010-01-27,12.680000,12.680000,12.680000,12.680000,10.105209,0
2010-01-28,12.700000,12.700000,12.700000,12.700000,10.121150,0
2010-01-29,12.740000,12.740000,12.740000,12.740000,10.153028,0
2010-02-01,12.750000,12.750000,12.750000,12.750000,10.160997,0
2010-02-02,12.760000,12.760000,12.760000,12.760000,10.168966,0
2010-02-03,12.710000,12.710000,12.710000,12.710000,10.129121,0
2010-02-04,12.760000,12.760000,12.760000,12.760000,10.168966,0
2010-02-05,12.730000,12.730000,12.730000,12.730000,10.145059,0
2010-02-08,12.710000,12.710000,12.710000,12.710000,10.129121,0
2010-02-09,12.680000,12.680000,12.680000,12.680000,10.105209,0
2010-02-10,12.620000,12.620000,12.620000,12.620000,10.057396,0
2010-02-11,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-02-12,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-02-16,12.640000,12.640000,12.640000,12.640000,10.073334,0
2010-02-17,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-02-18,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-02-19,12.580000,12.580000,12.580000,12.580000,10.025518,0
2010-02-22,12.550000,12.550000,12.550000,12.550000,10.001610,0
2010-02-23,12.590000,12.590000,12.590000,12.590000,10.033488,0
2010-02-24,12.570000,12.570000,12.570000,12.570000,10.017549,0
2010-02-25,12.580000,12.580000,12.580000,12.580000,10.025518,0
2010-02-26,12.590000,12.590000,12.590000,12.590000,10.033488,0
2010-03-01,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-03-02,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-03-03,12.610000,12.610000,12.610000,12.610000,10.049427,0
2010-03-04,12.630000,12.630000,12.630000,12.630000,10.065365,0
2010-03-05,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-03-08,12.590000,12.590000,12.590000,12.590000,10.033488,0
2010-03-09,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-03-10,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-03-11,12.600000,12.600000,12.600000,12.600000,10.041458,0
2010-03-12,12.630000,12.630000,12.630000,12.630000,10.065365,0
2010-03-15,12.640000,12.640000,12.640000,12.640000,10.073334,0
2010-03-16,12.670000,12.670000,12.670000,12.670000,10.097242,0
2010-03-17,12.710000,12.710000,12.710000,12.710000,10.129121,0
2010-03-18,12.660000,12.660000,12.660000,12.660000,10.089272,0
2010-03-19,12.630000,12.630000,12.630000,12.630000,10.065365,0
2010-03-22,12.650000,12.650000,12.650000,12.650000,10.081304,0
2010-03-23,12.640000,12.640000,12.640000,12.640000,10.073334,0
2010-03-24,12.540000,12.540000,12.540000,12.540000,9.993642,0
2010-03-25,12.530000,12.530000,12.530000,12.530000,9.985670,0
2010-03-26,12.540000,12.540000,12.540000,12.540000,9.993642,0
2010-03-29,12.460000,12.460000,12.460000,12.460000,9.981625,0
2010-03-30,12.460000,12.460000,12.460000,12.460000,9.981625,0
2010-03-31,12.530000,12.530000,12.530000,12.530000,10.037699,0
2010-04-01,12.530000,12.530000,12.530000,12.530000,10.037699,0
2010-04-05,12.450000,12.450000,12.450000,12.450000,9.973613,0
2010-04-06,12.490000,12.490000,12.490000,12.490000,10.005656,0
2010-04-07,12.590000,12.590000,12.590000,12.590000,10.085766,0
2010-04-08,12.570000,12.570000,12.570000,12.570000,10.069745,0
2010-04-09,12.580000,12.580000,12.580000,12.580000,10.077756,0
2010-04-12,12.620000,12.620000,12.620000,12.620000,10.109799,0
2010-04-13,12.620000,12.620000,12.620000,12.620000,10.109799,0
2010-04-14,12.600000,12.600000,12.600000,12.600000,10.093778,0
2010-04-15,12.640000,12.640000,12.640000,12.640000,10.125819,0
2010-04-16,12.670000,12.670000,12.670000,12.670000,10.149854,0
2010-04-19,12.650000,12.650000,12.650000,12.650000,10.133831,0
2010-04-20,12.670000,12.670000,12.670000,12.670000,10.149854,0
2010-04-21,12.710000,12.710000,12.710000,12.710000,10.181897,0
2010-04-22,12.680000,12.680000,12.680000,12.680000,10.157863,0
2010-04-23,12.670000,12.670000,12.670000,12.670000,10.149854,0
2010-04-26,12.680000,12.680000,12.680000,12.680000,10.157863,0
2010-04-27,12.760000,12.760000,12.760000,12.760000,10.221951,0
2010-04-28,12.730000,12.730000,12.730000,12.730000,10.197919,0
2010-04-29,12.800000,12.800000,12.800000,12.800000,10.253998,0
2010-04-30,12.840000,12.840000,12.840000,12.840000,10.286039,0
2010-05-03,12.820000,12.820000,12.820000,12.820000,10.270018,0
2010-05-04,12.850000,12.850000,12.850000,12.850000,10.294050,0
2010-05-05,12.860000,12.860000,12.860000,12.860000,10.302060,0
2010-05-06,12.940000,12.940000,12.940000,12.940000,10.366148,0
2010-05-07,12.860000,12.860000,12.860000,12.860000,10.302060,0
2010-05-10,12.840000,12.840000,12.840000,12.840000,10.286039,0
2010-05-11,12.860000,12.860000,12.860000,12.860000,10.302060,0
2010-05-12,12.870000,12.870000,12.870000,12.870000,10.310072,0
2010-05-13,12.890000,12.890000,12.890000,12.890000,10.326094,0
2010-05-14,12.910000,12.910000,12.910000,12.910000,10.342114,0
2010-05-17,12.880000,12.880000,12.880000,12.880000,10.318084,0
2010-05-18,12.940000,12.940000,12.940000,12.940000,10.366148,0
2010-05-19,12.870000,12.870000,12.870000,12.870000,10.310072,0
2010-05-20,12.860000,12.860000,12.860000,12.860000,10.302060,0
2010-05-21,12.860000,12.860000,12.860000,12.860000,10.302060,0
2010-05-24,12.860000,12.860000,12.860000,12.860000,10.302060,0
2010-05-25,12.830000,12.830000,12.830000,12.830000,10.278028,0
2010-05-26,12.850000,12.850000,12.850000,12.850000,10.294050,0
2010-05-27,12.810000,12.810000,12.810000,12.810000,10.262007,0
2010-05-28,12.840000,12.840000,12.840000,12.840000,10.286039,0
2010-06-01,12.850000,12.850000,12.850000,12.850000,10.294050,0
2010-06-02,12.810000,12.810000,12.810000,12.810000,10.262007,0
2010-06-03,12.840000,12.840000,12.840000,12.840000,10.286039,0
2010-06-04,12.910000,12.910000,12.910000,12.910000,10.342114,0
2010-06-07,12.920000,12.920000,12.920000,12.920000,10.350127,0
2010-06-08,12.890000,12.890000,12.890000,12.890000,10.326094,0
2010-06-09,12.890000,12.890000,12.890000,12.890000,10.326094,0
2010-06-10,12.810000,12.810000,12.810000,12.810000,10.262007,0
2010-06-11,12.870000,12.870000,12.870000,12.870000,10.310072,0
2010-06-14,12.870000,12.870000,12.870000,12.870000,10.310072,0
2010-06-15,12.850000,12.850000,12.850000,12.850000,10.294050,0
2010-06-16,12.890000,12.890000,12.890000,12.890000,10.326094,0
2010-06-17,12.950000,12.950000,12.950000,12.950000,10.374158,0
2010-06-18,12.930000,12.930000,12.930000,12.930000,10.358138,0
2010-06-21,12.940000,12.940000,12.940000,12.940000,10.366148,0
2010-06-22,12.990000,12.990000,12.990000,12.990000,10.406201,0
2010-06-23,12.990000,12.990000,12.990000,12.990000,10.406201,0
2010-06-24,12.950000,12.950000,12.950000,12.950000,10.374158,0
2010-06-25,12.980000,12.980000,12.980000,12.980000,10.398190,0
2010-06-28,12.960000,12.960000,12.960000,12.960000,10.421512,0
2010-06-29,12.980000,12.980000,12.980000,12.980000,10.437593,0
2010-06-30,12.970000,12.970000,12.970000,12.970000,10.429553,0
2010-07-01,12.910000,12.910000,12.910000,12.910000,10.381303,0
2010-07-02,12.870000,12.870000,12.870000,12.870000,10.349142,0
2010-07-06,12.870000,12.870000,12.870000,12.870000,10.349142,0
2010-07-07,12.830000,12.830000,12.830000,12.830000,10.316976,0
2010-07-08,12.860000,12.860000,12.860000,12.860000,10.341099,0
2010-07-09,12.850000,12.850000,12.850000,12.850000,10.333058,0
2010-07-12,12.870000,12.870000,12.870000,12.870000,10.349142,0
2010-07-13,12.850000,12.850000,12.850000,12.850000,10.333058,0
2010-07-14,12.890000,12.890000,12.890000,12.890000,10.365224,0
2010-07-15,12.900000,12.900000,12.900000,12.900000,10.373263,0
2010-07-16,12.870000,12.870000,12.870000,12.870000,10.349142,0
2010-07-19,12.810000,12.810000,12.810000,12.810000,10.300895,0
2010-07-20,12.820000,12.820000,12.820000,12.820000,10.308933,0
2010-07-21,12.900000,12.900000,12.900000,12.900000,10.373263,0
2010-07-22,12.890000,12.890000,12.890000,12.890000,10.365224,0
2010-07-23,12.840000,12.840000,12.840000,12.840000,10.325018,0
2010-07-26,12.850000,12.850000,12.850000,12.850000,10.333058,0
2010-07-27,12.840000,12.840000,12.840000,12.840000,10.325018,0
2010-07-28,12.880000,12.880000,12.880000,12.880000,10.357183,0
2010-07-29,12.900000,12.900000,12.900000,12.900000,10.373263,0
2010-07-30,12.960000,12.960000,12.960000,12.960000,10.421512,0
2010-08-02,12.970000,12.970000,12.970000,12.970000,10.429553,0
2010-08-03,13.040000,13.040000,13.040000,13.040000,10.485844,0
2010-08-04,12.980000,12.980000,12.980000,12.980000,10.437593,0
2010-08-05,13.030000,13.030000,13.030000,13.030000,10.477799,0
2010-08-06,13.060000,13.060000,13.060000,13.060000,10.501925,0
2010-08-09,13.050000,13.050000,13.050000,13.050000,10.493884,0
2010-08-10,13.130000,13.130000,13.130000,13.130000,10.558214,0
2010-08-11,13.150000,13.150000,13.150000,13.150000,10.574299,0
2010-08-12,13.050000,13.050000,13.050000,13.050000,10.493884,0
2010-08-13,13.090000,13.090000,13.090000,13.090000,10.526050,0
2010-08-16,13.140000,13.140000,13.140000,13.140000,10.566255,0
2010-08-17,13.100000,13.100000,13.100000,13.100000,10.534089,0
2010-08-18,13.080000,13.080000,13.080000,13.080000,10.518009,0
2010-08-19,13.100000,13.100000,13.100000,13.100000,10.534089,0
2010-08-20,13.070000,13.070000,13.070000,13.070000,10.509967,0
2010-08-23,13.080000,13.080000,13.080000,13.080000,10.518009,0
2010-08-24,13.120000,13.120000,13.120000,13.120000,10.550174,0
2010-08-25,13.130000,13.130000,13.130000,13.130000,10.558214,0
2010-08-26,13.210000,13.210000,13.210000,13.210000,10.622544,0
2010-08-27,13.110000,13.110000,13.110000,13.110000,10.542132,0
2010-08-30,13.180000,13.180000,13.180000,13.180000,10.598417,0
2010-08-31,13.210000,13.210000,13.210000,13.210000,10.622544,0
2010-09-01,13.150000,13.150000,13.150000,13.150000,10.574299,0
2010-09-02,13.130000,13.130000,13.130000,13.130000,10.558214,0
2010-09-03,13.110000,13.110000,13.110000,13.110000,10.542132,0
2010-09-07,13.180000,13.180000,13.180000,13.180000,10.598417,0
2010-09-08,13.150000,13.150000,13.150000,13.150000,10.574299,0
2010-09-09,13.110000,13.110000,13.110000,13.110000,10.542132,0
2010-09-10,13.130000,13.130000,13.130000,13.130000,10.558214,0
2010-09-13,13.200000,13.200000,13.200000,13.200000,10.614502,0
2010-09-14,13.210000,13.210000,13.210000,13.210000,10.622544,0
2010-09-15,13.160000,13.160000,13.160000,13.160000,10.582339,0
2010-09-16,13.130000,13.130000,13.130000,13.130000,10.558214,0
2010-09-17,13.110000,13.110000,13.110000,13.110000,10.542132,0
2010-09-20,13.160000,13.160000,13.160000,13.160000,10.582339,0
2010-09-21,13.320000,13.320000,13.320000,13.320000,10.710999,0
2010-09-22,13.350000,13.350000,13.350000,13.350000,10.735124,0
2010-09-23,13.330000,13.330000,13.330000,13.330000,10.719040,0
2010-09-24,13.270000,13.270000,13.270000,13.270000,10.670793,0
2010-09-27,13.280000,13.280000,13.280000,13.280000,10.705454,0
2010-09-28,13.360000,13.360000,13.360000,13.360000,10.769945,0
2010-09-29,13.310000,13.310000,13.310000,13.310000,10.729640,0
2010-09-30,13.270000,13.270000,13.270000,13.270000,10.697396,0
2010-10-01,13.300000,13.300000,13.300000,13.300000,10.721579,0
2010-10-04,13.330000,13.330000,13.330000,13.330000,10.745763,0
2010-10-05,13.400000,13.400000,13.400000,13.400000,10.802193,0
2010-10-06,13.530000,13.530000,13.530000,13.530000,10.906990,0
2010-10-07,13.500000,13.500000,13.500000,13.500000,10.882805,0
2010-10-08,13.580000,13.580000,13.580000,13.580000,10.947299,0
2010-10-11,13.580000,13.580000,13.580000,13.580000,10.947299,0
2010-10-12,13.530000,13.530000,13.530000,13.530000,10.906990,0
2010-10-13,13.630000,13.630000,13.630000,13.630000,10.987602,0
2010-10-14,13.650000,13.650000,13.650000,13.650000,11.003724,0
2010-10-15,13.570000,13.570000,13.570000,13.570000,10.939236,0
2010-10-18,13.600000,13.600000,13.600000,13.600000,10.963419,0
2010-10-19,13.630000,13.630000,13.630000,13.630000,10.987602,0
2010-10-20,13.620000,13.620000,13.620000,13.620000,10.979545,0
2010-10-21,13.610000,13.610000,13.610000,13.610000,10.971478,0
2010-10-22,13.610000,13.610000,13.610000,13.610000,10.971478,0
2010-10-25,13.660000,13.660000,13.660000,13.660000,11.011786,0
2010-10-26,13.590000,13.590000,13.590000,13.590000,10.955356,0
2010-10-27,13.520000,13.520000,13.520000,13.520000,10.898928,0
2010-10-28,13.560000,13.560000,13.560000,13.560000,10.931174,0
2010-10-29,13.610000,13.610000,13.610000,13.610000,10.971478,0
2010-11-01,13.630000,13.630000,13.630000,13.630000,10.987602,0
2010-11-02,13.650000,13.650000,13.650000,13.650000,11.003724,0
2010-11-03,13.650000,13.650000,13.650000,13.650000,11.003724,0
2010-11-04,13.650000,13.650000,13.650000,13.650000,11.003724,0
2010-11-05,13.620000,13.620000,13.620000,13.620000,10.979545,0
2010-11-08,13.620000,13.620000,13.620000,13.620000,10.979545,0
2010-11-09,13.510000,13.510000,13.510000,13.510000,10.890867,0
2010-11-10,13.550000,13.550000,13.550000,13.550000,10.923112,0
2010-11-11,13.560000,13.560000,13.560000,13.560000,10.931174,0
2010-11-12,13.420000,13.420000,13.420000,13.420000,10.818313,0
2010-11-15,13.270000,13.270000,13.270000,13.270000,10.697396,0
2010-11-16,13.300000,13.300000,13.300000,13.300000,10.721579,0
2010-11-17,13.310000,13.310000,13.310000,13.310000,10.729640,0
2010-11-18,13.310000,13.310000,13.310000,13.310000,10.729640,0
2010-11-19,13.350000,13.350000,13.350000,13.350000,10.761887,0
2010-11-22,13.410000,13.410000,13.410000,13.410000,10.810253,0
2010-11-23,13.410000,13.410000,13.410000,13.410000,10.810253,0
2010-11-24,13.320000,13.320000,13.320000,13.320000,10.737702,0
2010-11-26,13.370000,13.370000,13.370000,13.370000,10.778008,0
2010-11-29,13.400000,13.400000,13.400000,13.400000,10.802193,0
2010-11-30,13.380000,13.380000,13.380000,13.380000,10.786068,0
2010-12-01,13.270000,13.270000,13.270000,13.270000,10.697396,0
2010-12-02,13.270000,13.270000,13.270000,13.270000,10.697396,0
2010-12-03,13.250000,13.250000,13.250000,13.250000,10.681272,0
2010-12-06,13.330000,13.330000,13.330000,13.330000,10.745763,0
2010-12-07,13.210000,13.210000,13.210000,13.210000,10.649026,0
2010-12-08,13.090000,13.090000,13.090000,13.090000,10.552292,0
2010-12-09,13.070000,13.070000,13.070000,13.070000,10.536169,0
2010-12-10,13.010000,13.010000,13.010000,13.010000,10.487803,0
2010-12-13,13.070000,13.070000,13.070000,13.070000,10.536169,0
2010-12-14,12.970000,12.970000,12.970000,12.970000,10.455554,0
2010-12-15,13.000000,13.000000,13.000000,13.000000,10.479736,0
2010-12-16,13.070000,13.070000,13.070000,13.070000,10.536169,0
2010-12-17,13.140000,13.140000,13.140000,13.140000,10.592597,0
2010-12-20,13.130000,13.130000,13.130000,13.130000,10.584536,0
2010-12-21,13.160000,13.160000,13.160000,13.160000,10.608721,0
2010-12-22,13.140000,13.140000,13.140000,13.140000,10.592597,0
2010-12-23,13.110000,13.110000,13.110000,13.110000,10.568414,0
2010-12-27,13.140000,13.140000,13.140000,13.140000,10.592597,0
2010-12-28,12.850000,12.850000,12.850000,12.850000,10.494594,0
2010-12-29,12.950000,12.950000,12.950000,12.950000,10.576262,0
2010-12-30,12.940000,12.940000,12.940000,12.940000,10.568095,0
2010-12-31,13.000000,13.000000,13.000000,13.000000,10.617096,0
2011-01-03,12.970000,12.970000,12.970000,12.970000,10.592598,0
2011-01-04,13.010000,13.010000,13.010000,13.010000,10.625267,0
2011-01-05,12.950000,12.950000,12.950000,12.950000,10.576262,0
2011-01-06,12.990000,12.990000,12.990000,12.990000,10.608932,0
2011-01-07,13.030000,13.030000,13.030000,13.030000,10.641598,0
2011-01-10,13.070000,13.070000,13.070000,13.070000,10.674268,0
2011-01-11,13.070000,13.070000,13.070000,13.070000,10.674268,0
2011-01-12,13.040000,13.040000,13.040000,13.040000,10.649769,0
2011-01-13,13.090000,13.090000,13.090000,13.090000,10.690601,0
2011-01-14,13.050000,13.050000,13.050000,13.050000,10.657933,0
2011-01-18,13.040000,13.040000,13.040000,13.040000,10.649769,0
2011-01-19,13.060000,13.060000,13.060000,13.060000,10.666099,0
2011-01-20,12.930000,12.930000,12.930000,12.930000,10.559930,0
2011-01-21,12.960000,12.960000,12.960000,12.960000,10.584430,0
2011-01-24,12.950000,12.950000,12.950000,12.950000,10.576262,0
2011-01-25,12.990000,12.990000,12.990000,12.990000,10.608932,0
2011-01-26,12.960000,12.960000,12.960000,12.960000,10.584430,0
2011-01-27,12.950000,12.950000,12.950000,12.950000,10.576262,0
2011-01-28,13.000000,13.000000,13.000000,13.000000,10.617096,0
2011-01-31,13.000000,13.000000,13.000000,13.000000,10.617096,0
2011-02-01,12.990000,12.990000,12.990000,12.990000,10.608932,0
2011-02-02,12.960000,12.960000,12.960000,12.960000,10.584430,0
2011-02-03,12.900000,12.900000,12.900000,12.900000,10.535427,0
2011-02-04,12.840000,12.840000,12.840000,12.840000,10.486428,0
2011-02-07,12.840000,12.840000,12.840000,12.840000,10.486428,0
2011-02-08,12.770000,12.770000,12.770000,12.770000,10.429258,0
2011-02-09,12.800000,12.800000,12.800000,12.800000,10.453760,0
2011-02-10,12.740000,12.740000,12.740000,12.740000,10.404757,0
2011-02-11,12.780000,12.780000,12.780000,12.780000,10.437427,0
2011-02-14,12.790000,12.790000,12.790000,12.790000,10.445592,0
2011-02-15,12.810000,12.810000,12.810000,12.810000,10.461926,0
2011-02-16,12.790000,12.790000,12.790000,12.790000,10.445592,0
2011-02-17,12.840000,12.840000,12.840000,12.840000,10.486428,0
2011-02-18,12.900000,12.900000,12.900000,12.900000,10.535427,0
2011-02-22,13.020000,13.020000,13.020000,13.020000,10.633435,0
2011-02-23,13.050000,13.050000,13.050000,13.050000,10.657933,0
2011-02-24,13.090000,13.090000,13.090000,13.090000,10.690601,0
2011-02-25,13.130000,13.130000,13.130000,13.130000,10.723269,0
2011-02-28,13.120000,13.120000,13.120000,13.120000,10.715104,0
2011-03-01,13.170000,13.170000,13.170000,13.170000,10.755939,0
2011-03-02,13.140000,13.140000,13.140000,13.140000,10.731436,0
2011-03-03,13.090000,13.090000,13.090000,13.090000,10.690601,0
2011-03-04,13.170000,13.170000,13.170000,13.170000,10.755939,0
